,id,Title,Thumbnail,Short Description,Game URL,Genre,Platform,Publisher,Developer,Release Date,FreeToGame Profile URL
192,93,Riding Club Championships,https://www.freetogame.com/g/93/thumbnail.jpg,An online competitive horse riding game inspired by traditional equestrian disciplines. ,https://www.freetogame.com/open/riding-club-championships,Racing,PC (Windows),Artplant,Artplant,2016-09-27,https://www.freetogame.com/riding-club-championships
193,94,Battlerite,https://www.freetogame.com/g/94/thumbnail.jpg,A free-to-play team arena brawler developed by Stunlock Studios. Players play as one of several available champions on teams in 2v2 or 3v3 matches. ,https://www.freetogame.com/open/battlerite,MOBA,PC (Windows),Stunlock Studios,Stunlock Studios,2016-09-21,https://www.freetogame.com/battlerite
194,95,Paladins,https://www.freetogame.com/g/95/thumbnail.jpg,"A free-to-play team-based shooter developed and published by Hi-Rez Games, the creators of SMITE. ",https://www.freetogame.com/open/paladins,Shooter,PC (Windows),Hi-Rez Studios,Hi-Rez Studios,2016-09-16,https://www.freetogame.com/paladins
195,106,Riders of Icarus,https://www.freetogame.com/g/106/thumbnail.jpg,"A free-to-play action MMORPG featuring mounted, in-air combat. ",https://www.freetogame.com/open/riders-of-icarus,MMORPG,PC (Windows),VALOFE,WeMade,2016-07-06,https://www.freetogame.com/riders-of-icarus
196,108,Zula,https://www.freetogame.com/g/108/thumbnail.jpg,A free-to-play online FPS developed and published by IDC/Games. ,https://www.freetogame.com/open/zula,Shooter,PC (Windows),IDC/Games,IDC/Games,2016-06-23,https://www.freetogame.com/zula
197,109,LuckCatchers,https://www.freetogame.com/g/109/thumbnail.jpg,A free-to-play sandbox sim based on the novels of fantasy and steam-punk author A. Pehov.,https://www.freetogame.com/open/luckcatchers,MMORPG,PC (Windows),DiP Online,DiP Online,2016-06-15,https://www.freetogame.com/luckcatchers
198,110,UFO Online: Invasion,https://www.freetogame.com/g/110/thumbnail.jpg,"A free-to-play post-apocalyptic, turn-based tactical combat 
MMO developed by Bad Pixel. ",https://www.freetogame.com/open/ufo-online-invasion,MMORPG,PC (Windows),Bad Pixel,Bad Pixel,2016-06-08,https://www.freetogame.com/ufo-online-invasion
199,112,Weapons Of Mythology,https://www.freetogame.com/g/112/thumbnail.jpg,A 3D free-to-play fantasy MMORPG published by IDC/Games. ,https://www.freetogame.com/open/weapons-of-mythology,MMORPG,PC (Windows),IDC/Games,Gamemag,2016-06-07,https://www.freetogame.com/weapons-of-mythology
200,116,Tree of Savior,https://www.freetogame.com/g/116/thumbnail.jpg,"A fantasy 3D MMORPG with a massive freedom of choice, cute looking characters and a distinct art style. ",https://www.freetogame.com/open/tree-of-savior,MMORPG,PC (Windows),IMC Games,IMC Games,2016-05-10,https://www.freetogame.com/tree-of-savior
201,118,Starbreak,https://www.freetogame.com/g/118/thumbnail.jpg,"A Roguelike MMORPG with MetroidVania-style platformer 
gameplay! Castlevania and Metroid fans will 
love this game! ",https://www.freetogame.com/open/starbreak,MMORPG,"PC (Windows), Web Browser",Crunchy Games,Crunchy Games,2016-05-10,https://www.freetogame.com/starbreak
202,119,Fantasy Tales Online,https://www.freetogame.com/g/119/thumbnail.jpg,"A free-to-play, retro MMO featuring puzzles, a rich crafting system and Randomly generated dungeons! ",https://www.freetogame.com/open/fantasy-tales-online,MMORPG,PC (Windows),Cold Tea Studio ,Cold Tea Studio ,2016-05-06,https://www.freetogame.com/fantasy-tales-online
203,117,Astral Heroes,https://www.freetogame.com/g/117/thumbnail.jpg,A free-to-play collectable card game from the creators of Astral Masters. ,https://www.freetogame.com/open/astral-heroes,Card Game,PC (Windows),Apus Software,Apus Software,2016-03-15,https://www.freetogame.com/astral-heroes
204,124,Holodrive,https://www.freetogame.com/g/124/thumbnail.jpg,"A free-to-play 2D multiplayer shooter developed by BitCake Studio and published by Versus Evil in which players play as customizable robots or ""Dummys"". ",https://www.freetogame.com/open/holodrive,Shooter,PC (Windows),Versus Evil,BitCake Studio,2016-03-24,https://www.freetogame.com/holodrive
205,304,Cabal Online,https://www.freetogame.com/g/304/thumbnail.jpg,A free to play fast-paced skill-based MMORPG in a stunning world!,https://www.freetogame.com/open/cabal-online,MMORPG,PC (Windows),ESTsoft,ESTsoft,2016-02-17,https://www.freetogame.com/cabal-online
206,125,Atom Universe,https://www.freetogame.com/g/125/thumbnail.jpg,A free-to-play multiplayer online social Virtual World set in a theme park.,https://www.freetogame.com/open/atom-universe,Social,PC (Windows),Atom Republic,Atom Republic,2016-02-27,https://www.freetogame.com/atom-universe
207,128,Spellweaver,https://www.freetogame.com/g/128/thumbnail.jpg,"A free-to-play multiplayer online collectible card 
game that requires deep strategic and 
thinking.",https://www.freetogame.com/open/spellweaver,Card Game,PC (Windows),Dream Reactor,Dream Reactor,2016-02-02,https://www.freetogame.com/spellweaver
208,134,War Trigger 3,https://www.freetogame.com/g/134/thumbnail.jpg,"A MMO shooter with infantry, vehicle, and air combat across massive maps! ",https://www.freetogame.com/open/wt3,Shooter,PC (Windows),Rocketeer Games,Rocketeer Games,2015-12-23,https://www.freetogame.com/wt3
209,136,VEGA Conflict,https://www.freetogame.com/g/136/thumbnail.jpg,A Cross-Platform free to play 2D sci-fi strategy MMO.,https://www.freetogame.com/open/vega-conflict,Strategy,PC (Windows),KIXEYE,KIXEYE,2015-12-15,https://www.freetogame.com/vega-conflict
210,137,Metal War Online: Retribution,https://www.freetogame.com/g/137/thumbnail.jpg,A high-speed multiplayer online concept car shooter game with racing elements!,https://www.freetogame.com/open/metal-war-online,Shooter,PC (Windows),GDT Limited,GDT Limited,2015-12-11,https://www.freetogame.com/metal-war-online
211,139,Immortal Empire,https://www.freetogame.com/g/139/thumbnail.jpg,A free to play multiplayer strategy RPG developed by Tactic Studios.,https://www.freetogame.com/open/immortal-empire,MMORPG,PC (Windows),Tactic Studios Inc.,Tactic Studios Inc.,2015-12-03,https://www.freetogame.com/immortal-empire
212,222,MechWarrior Online,https://www.freetogame.com/g/222/thumbnail.jpg,A free-to-play PvP game that's a faithful adaptation of the popular MechWarrior strategy board games.,https://www.freetogame.com/open/mechwarrior-online,Shooter,PC (Windows),Piranha Games Inc.,Piranha Games Inc.,2015-12-10,https://www.freetogame.com/mechwarrior-online
213,7,Armored Warfare,https://www.freetogame.com/g/7/thumbnail.jpg,A modern team-based MMO tank game from Obsidian Entertainment.,https://www.freetogame.com/open/armored-warfare,Shooter,PC (Windows),My.com (Mail.ru Group),Obsidian Entertainment,2015-10-08,https://www.freetogame.com/armored-warfare
214,149,America’s Army: Proving Grounds,https://www.freetogame.com/g/149/thumbnail.jpg,"Take a first person shooter, have the game developed by the U.S. Army and you’ve got America’s Army.",https://www.freetogame.com/open/americas-army,Shooter,PC (Windows),U.S. Army,U.S. Army,2015-10-01,https://www.freetogame.com/americas-army
215,152,WARMODE,https://www.freetogame.com/g/152/thumbnail.jpg,"A Free to play multiplayer online shooter. Sight in enemies to master Headshots, Double Kills and Triple Kills! ",https://www.freetogame.com/open/warmode,Shooter,PC (Windows),WARTEAM,WARTEAM,2015-08-26,https://www.freetogame.com/warmode
216,154,Sphere 3: Enchanted World,https://www.freetogame.com/g/154/thumbnail.jpg,A fantasy action MMORPG with a non-target combat system.,https://www.freetogame.com/open/sphere-3,MMORPG,PC (Windows),NIKITA ONLINE,NIKITA ONLINE,2015-08-18,https://www.freetogame.com/sphere-3
217,157,Fishing Planet,https://www.freetogame.com/g/157/thumbnail.jpg,A Free to play realistic online first-person multiplayer fishing simulator! ,https://www.freetogame.com/open/fishing-planet,Sports,PC (Windows),Fishing Planet LLC,Fishing Planet LLC,2015-08-11,https://www.freetogame.com/fishing-planet
218,159,Codename CURE,https://www.freetogame.com/g/159/thumbnail.jpg,"A free to play 3D MMOFPS featuring cooperative play, and objective-based missions.",https://www.freetogame.com/open/codename-cure,Shooter,PC (Windows),Hoobalugalar_X,Hoobalugalar_X,2015-07-18,https://www.freetogame.com/codename-cure
219,163,Card Hunter,https://www.freetogame.com/g/163/thumbnail.jpg,"A free online collectible card game which blends together role-playing, card play and tactical combat. ",https://www.freetogame.com/open/card-hunter,Card Game,"PC (Windows), Web Browser",Blue Manchu,Blue Manchu,2015-07-14,https://www.freetogame.com/card-hunter
220,104,Fallout Shelter,https://www.freetogame.com/g/104/thumbnail.jpg,A free-to-play simulation game based on Bethesda Game Studios' popular Fallout franchise. ,https://www.freetogame.com/open/fallout-shelter,Strategy,PC (Windows),Bethesda Game Studios,Bethesda Game Studios,2015-06-14,https://www.freetogame.com/fallout-shelter
221,167,Salem,https://www.freetogame.com/g/167/thumbnail.jpg,"A free-to-play, sandbox type MMO based on the times and trials of living.",https://www.freetogame.com/open/salem,MMORPG,PC (Windows),Mortal Moments,John Carver,2015-06-19,https://www.freetogame.com/salem
222,168,Heroes of the Storm,https://www.freetogame.com/g/168/thumbnail.jpg,A free to play MOBA developed by Blizzard Entertainment.,https://www.freetogame.com/open/heroes-of-the-storm,MOBA,PC (Windows), Blizzard Entertainment, Blizzard Entertainment,2015-06-02,https://www.freetogame.com/heroes-of-the-storm
223,169,Dirty Bomb,https://www.freetogame.com/g/169/thumbnail.jpg,A free-to-play first person shooter multiplayer game set in a post-apocalyptic London.,https://www.freetogame.com/open/dirty-bomb,Shooter,PC (Windows),"
Warchest Ltd.",Splash Damage,2015-06-01,https://www.freetogame.com/dirty-bomb
224,175,Survarium,https://www.freetogame.com/g/175/thumbnail.jpg,A free to play post-apocalyptic online FPS game.,https://www.freetogame.com/open/survarium,Shooter,PC (Windows),Vostok Games,Vostok Games,2015-04-02,https://www.freetogame.com/survarium
225,177,Dungeon Fighter Online,https://www.freetogame.com/g/177/thumbnail.jpg,A free to play arcade-style side-scrolling action game mixed with RPG elements.,https://www.freetogame.com/open/dungeon-fighter-online,Fighting,PC (Windows),Neople,Neople (Subsidiary of Nexon),2015-03-24,https://www.freetogame.com/dungeon-fighter-online
226,56,Grimoire: Manastorm,https://www.freetogame.com/g/56/thumbnail.jpg,A free-to-play multiplayer FPS... with wizards. ,https://www.freetogame.com/open/grimoire-manastorm,Shooter,PC (Windows),Omniconnection,Omniconnection,2015-02-04,https://www.freetogame.com/grimoire-manastorm
227,179,Transformice,https://www.freetogame.com/g/179/thumbnail.jpg,A cute little free-to-play MMO platformer.,https://www.freetogame.com/open/transformice,Fantasy,"PC (Windows), Web Browser",Atelier 801,Atelier 801,2015-01-30,https://www.freetogame.com/transformice
228,180,Gear Up,https://www.freetogame.com/g/180/thumbnail.jpg,Control your unique tank or robot in multiplayer arcade action!,https://www.freetogame.com/open/gear-up,Shooter,PC (Windows),Doctor Entertainment,Doctor Entertainment,2015-01-29,https://www.freetogame.com/gear-up
229,181,8BitMMO,https://www.freetogame.com/g/181/thumbnail.jpg,A free to play retro­-style 2D MMO and a giant construction sandbox! ,https://www.freetogame.com/open/8bitmmo,MMORPG,"PC (Windows), Web Browser",Archive Entertainment ,Archive Entertainment ,2015-01-26,https://www.freetogame.com/8bitmmo
230,182,Dungeon Defenders 2,https://www.freetogame.com/g/182/thumbnail.jpg,A free-to-play cooperative 3D tower-defense game by Trendy Entertainment.,https://www.freetogame.com/open/dungeon-defenders-2,Shooter,PC (Windows),Trendy Entertainment,Trendy Entertainment,2014-12-05,https://www.freetogame.com/dungeon-defenders-2
231,184,Blockade 3D,https://www.freetogame.com/g/184/thumbnail.jpg,A free to play FPS in an editable procedural world.,https://www.freetogame.com/open/blockade-3d,Shooter,PC (Windows),Shumkov Dmitriy,Shumkov Dmitriy,2014-11-05,https://www.freetogame.com/blockade-3d
232,185,Eldevin,https://www.freetogame.com/g/185/thumbnail.jpg,A indie story-driven Free to Play MMORPG.,https://www.freetogame.com/open/eldevin,MMORPG,"PC (Windows), Web Browser",Hunted Cow Studios,Hunted Cow Studios,2014-11-05,https://www.freetogame.com/eldevin
233,186,Double Action,https://www.freetogame.com/g/186/thumbnail.jpg,A free to play FPS with bullet time and stylish kills!,https://www.freetogame.com/open/double-action,Shooter,PC (Windows),Double Action Factory ,Double Action Factory ,2014-10-23,https://www.freetogame.com/double-action
234,187,Pox Nora,https://www.freetogame.com/g/187/thumbnail.jpg,A multiplayer online game that combines a collectible card game with a turn-based strategy game.,https://www.freetogame.com/open/pox-nora,Card Game,PC (Windows),Desert Owl Games LLC ,Desert Owl Games LLC ,2014-10-15,https://www.freetogame.com/pox-nora
235,188,Counter-Strike Nexon,https://www.freetogame.com/g/188/thumbnail.jpg,What's better than Counter-Strike? Counter-Strike with more modes and Zombies!,https://www.freetogame.com/open/counter-strike-nexon,Shooter,PC (Windows),Nexon Europe GmbH,Nexon,2014-10-07,https://www.freetogame.com/counter-strike-nexon
236,189,Uncharted Waters Online,https://www.freetogame.com/g/189/thumbnail.jpg,A free to play adventure MMORPG set on the high seas! ,https://www.freetogame.com/open/uncharted-waters-online,MMORPG,PC (Windows),Papaya Play ,"KOEI TECMO GAMES CO., LTD. ",2014-10-03,https://www.freetogame.com/uncharted-waters-online
237,10,ArcheAge,https://www.freetogame.com/g/10/thumbnail.jpg,"A free-to-play, hybrid fantasy/sandbox MMORPG brought to you by Trion Worlds.",https://www.freetogame.com/open/archeage,MMORPG,PC (Windows),Kakao Games,XL Games,2014-09-04,https://www.freetogame.com/archeage
238,192,WAKFU,https://www.freetogame.com/g/192/thumbnail.jpg,"A 2D tactical turn-based fantasy MMORPG developed by Ankama Games, in conjunction with Square Enix.",https://www.freetogame.com/open/wakfu,MMORPG,PC (Windows),Ankama Games,Ankama Studio,2014-09-19,https://www.freetogame.com/wakfu
239,193,Infinity Wars,https://www.freetogame.com/g/193/thumbnail.jpg,"A MMO trading card game, Build up your decks and customize them with tons of factional cards! ",https://www.freetogame.com/open/infinity-wars,Card Game,PC (Windows),Lightmare Studios,Lightmare Studios,2014-09-05,https://www.freetogame.com/infinity-wars
240,195,Divine Souls,https://www.freetogame.com/g/195/thumbnail.jpg,A action-based MMORPG in a fantasy world with magic and technology. ,https://www.freetogame.com/open/divine-souls,MMORPG,PC (Windows),Suba Games ,GamePrix ,2014-08-15,https://www.freetogame.com/divine-souls
241,196,Cubic Castles,https://www.freetogame.com/g/196/thumbnail.jpg,A free to play 3D Platforming and a open world building game.,https://www.freetogame.com/open/cubic-castles,MMO,PC (Windows),Cosmic Cow LLC,Cosmic Cow LLC,2014-08-13,https://www.freetogame.com/cubic-castles
242,199,Royal Quest,https://www.freetogame.com/g/199/thumbnail.jpg,"A free to play fantasy MMORPG game with unique PvPvE locations, PvP Arenas, Battlegrounds and Castle Sieges. ",https://www.freetogame.com/open/royal-quest,MMORPG,PC (Windows),1C Online Games ,Katauri ,2014-08-06,https://www.freetogame.com/royal-quest
243,204,Unturned,https://www.freetogame.com/g/204/thumbnail.jpg,"A independently developed free-to-play MMO survival 
game! ",https://www.freetogame.com/open/unturned,Shooter,PC (Windows),Smartly Dressed Games,Smartly Dressed Games,2014-07-08,https://www.freetogame.com/unturned
244,207,Warface,https://www.freetogame.com/g/207/thumbnail.jpg,"A free-to-play multiplayer online FPS from Crytek, makers of the Far Cry and Crysis series of games.",https://www.freetogame.com/open/warface,Shooter,PC (Windows),Crytek,Crytek,2014-07-01,https://www.freetogame.com/warface
245,209,Freestyle2: Street Basketball,https://www.freetogame.com/g/209/thumbnail.jpg,A free to play MMO street basketball game. Team up with the best street ballers! ,https://www.freetogame.com/open/freestyle2-street-basketball,Sports,PC (Windows),Joycity,Joycity,2014-06-20,https://www.freetogame.com/freestyle2-street-basketball
246,210,Fistful of Frags,https://www.freetogame.com/g/210/thumbnail.jpg,A first person shooter game set in the Wild West! ,https://www.freetogame.com/open/fistful-of-frags,Shooter,PC (Windows),Fistful of Frags Team,Fistful of Frags Team,2014-05-10,https://www.freetogame.com/fistful-of-frags
247,211,GunZ 2: The Second Duel,https://www.freetogame.com/g/211/thumbnail.jpg,A free-to-play multiplayer Third Person Shooter and follow up to the successful GunZ: The Duel. ,https://www.freetogame.com/open/gunz-2,Shooter,PC (Windows),MAIET Entertainme,MAIET Entertainme,2014-05-01,https://www.freetogame.com/gunz-2
248,213,Archeblade,https://www.freetogame.com/g/213/thumbnail.jpg,A free-to-play PvP-based multiplayer action game based on a Korean Fantasy Novel.,https://www.freetogame.com/open/archeblade,Fighting,PC (Windows),CodeBrush Games,CodeBrush Games,2014-04-25,https://www.freetogame.com/archeblade
249,214,Villagers and Heroes,https://www.freetogame.com/g/214/thumbnail.jpg,A free-to-play fantasy sandbox 3D MMORPG that has plenty to offer gamers.,https://www.freetogame.com/open/villagers-and-heroes,MMORPG,PC (Windows),Mad Otter Games,Mad Otter Games,2014-04-17,https://www.freetogame.com/villagers-and-heroes
250,217,Smite,https://www.freetogame.com/g/217/thumbnail.jpg,A popular free-to-play 3D MOBA where you take on the role of an ancient god.,https://www.freetogame.com/open/smite,MOBA,PC (Windows),Hi-Rez Studios,Hi-Rez Studios,2014-03-25,https://www.freetogame.com/smite
251,239,Dogs of War Online,https://www.freetogame.com/g/239/thumbnail.jpg,Based on the famous miniature board game Confrontation!,https://www.freetogame.com/open/dogs-war-online,Strategy,PC (Windows),Cyanide,Cyanide,2014-02-04,https://www.freetogame.com/dogs-war-online
252,220,Hearthstone: Heroes of Warcraft,https://www.freetogame.com/g/220/thumbnail.jpg,"Blizzard's free-to-play collectible card game that 
draws its inspiration from World of Warcraft. ",https://www.freetogame.com/open/hearthstone-heroes-warcraft,Card Game,PC (Windows),Blizzard Entertainment,Blizzard Entertainment,2014-01-21,https://www.freetogame.com/hearthstone-heroes-warcraft
253,221,Lucent Heart,https://www.freetogame.com/g/221/thumbnail.jpg,A free to play MMORPG with a match making system that helps players find their soulmates.,https://www.freetogame.com/open/lucent-heart,MMORPG,PC (Windows),Suba Games,Playcoco (Subsidiary of Gamania),2014-01-10,https://www.freetogame.com/lucent-heart
254,206,Aura Kingdom,https://www.freetogame.com/g/206/thumbnail.jpg,Aura Kingdom is a 3D free-to-play Anime MMORPG from the same great studio that brought us Eden Eterna.,https://www.freetogame.com/open/aura-kingdom,MMORPG,PC (Windows),X-Legend,X-Legend,2013-12-23,https://www.freetogame.com/aura-kingdom
255,224,World of Warplanes,https://www.freetogame.com/g/224/thumbnail.jpg,A free-to-play flight combat MMO brought to you by Wargaming.,https://www.freetogame.com/open/world-of-warplanes,Shooter,PC (Windows),Wargaming,Wargaming,2013-11-12,https://www.freetogame.com/world-of-warplanes
256,225,RIFT,https://www.freetogame.com/g/225/thumbnail.jpg,Trion Worlds’ flagship fantasy massively multiplayer online role-playing game.,https://www.freetogame.com/open/rift,MMORPG,PC (Windows),Trion Worlds,Trion Worlds,2013-10-24,https://www.freetogame.com/rift
257,226,Path of Exile,https://www.freetogame.com/g/226/thumbnail.jpg,A free-to-play massively multiplayer online ARPG in the style of Diablo.,https://www.freetogame.com/open/path-of-exile,MMORPG,PC (Windows),Grinding Gear Games,Grinding Gear Games,2013-10-23,https://www.freetogame.com/path-of-exile
258,229,Dota 2,https://www.freetogame.com/g/229/thumbnail.jpg,Valve's premiere competitive free to play MOBA.,https://www.freetogame.com/open/dota-2,MOBA,PC (Windows),Valve,Valve,2013-07-09,https://www.freetogame.com/dota-2
259,230,Ragnarok Online 2,https://www.freetogame.com/g/230/thumbnail.jpg,"A 3D fantasy MMORPG, and sequel to the popular Ragnarok Online.",https://www.freetogame.com/open/ragnarok-online-2,MMORPG,PC (Windows),Gravity Interactive,"Gravity, Inc.",2013-05-01,https://www.freetogame.com/ragnarok-online-2
260,231,Panzar,https://www.freetogame.com/g/231/thumbnail.jpg,"A free-to-play multiplayer third-person shooter with 
rpg elements and CryEngine 3 powered 
graphics.",https://www.freetogame.com/open/panzar,MOBA,PC (Windows),Panzar,Troxit Service,2013-04-12,https://www.freetogame.com/panzar
261,233,Kingdom Wars,https://www.freetogame.com/g/233/thumbnail.jpg,A free to play 3D MMORTS with real-time siege combat.,https://www.freetogame.com/open/kingdom-wars,Strategy,PC (Windows),"Reverie World Studios, INC","Reverie World Studios, INC",2013-04-01,https://www.freetogame.com/kingdom-wars
262,3,Warframe,https://www.freetogame.com/g/3/thumbnail.jpg,A cooperative free-to-play third person online action shooter set in an stunning sci-fi world. ,https://www.freetogame.com/open/warframe,Shooter,PC (Windows),Digital Extremes,Digital Extremes,2013-03-25,https://www.freetogame.com/warframe
263,234,Champions of Regnum,https://www.freetogame.com/g/234/thumbnail.jpg,"A free to play, realm versus realm fantasy MMORPG.",https://www.freetogame.com/open/champions-of-regnum,MMORPG,PC (Windows),NGD Studios,NGD Studios,2013-02-27,https://www.freetogame.com/champions-of-regnum
264,235,Star Conflict,https://www.freetogame.com/g/235/thumbnail.jpg,A free to play action-packed MMO space simulation game.,https://www.freetogame.com/open/star-conflict,Shooter,PC (Windows),Gaijin Entertainment,Star Gem Inc.,2013-02-28,https://www.freetogame.com/star-conflict
265,240,Epic Cards Battle,https://www.freetogame.com/g/240/thumbnail.jpg,A free to play online strategic trading card game with dozens of cards and five factions. ,https://www.freetogame.com/open/epic-card-battle,Card Game,PC (Windows),momoStorm Entertainment,momoStorm,2013-01-29,https://www.freetogame.com/epic-card-battle
266,232,Age of Wushu,https://www.freetogame.com/g/232/thumbnail.jpg,A free-to-play martial arts action MMORPG with a large open world and sandbox-like features.,https://www.freetogame.com/open/age-of-wushu,MMORPG,PC (Windows),Snail Games,Snail Games,2012-12-20,https://www.freetogame.com/age-of-wushu
267,241,Everquest,https://www.freetogame.com/g/241/thumbnail.jpg,"A fantasy MMORPG nearly two decades in the making. In fact, it’s the game that started it all! ",https://www.freetogame.com/open/everquest,MMORPG,PC (Windows),Daybreak Games,Daybreak Games,2012-12-13,https://www.freetogame.com/everquest
268,242,Mabinogi,https://www.freetogame.com/g/242/thumbnail.jpg,A free-to-play adventure MMORPG where you can create a unique character and live your fantasy life.,https://www.freetogame.com/open/mabinogi,MMORPG,PC (Windows),Nexon America Inc. ,NEXON Korea Corp.,2012-12-06,https://www.freetogame.com/mabinogi
269,243,PlanetSide 2,https://www.freetogame.com/g/243/thumbnail.jpg,A free-to-play open-world FPS that pits three factions against each other in a never-ending war.,https://www.freetogame.com/open/planetside-2,Shooter,PC (Windows),Daybreak Games,Daybreak Games,2012-11-21,https://www.freetogame.com/planetside-2
270,244,AirMech,https://www.freetogame.com/g/244/thumbnail.jpg,A free to play Action RTS with MOBA elements.,https://www.freetogame.com/open/airmech,Strategy,PC (Windows),Carbon Games,Carbon Games,2012-11-08,https://www.freetogame.com/airmech
271,246,Pirate 101,https://www.freetogame.com/g/246/thumbnail.jpg,A free to play Pirate-themed MMORPG designed with kids in mind.,https://www.freetogame.com/open/pirate-101,MMORPG,PC (Windows),KingsIsle Entertainment,KingsIsle Entertainment,2012-10-15,https://www.freetogame.com/pirate-101
272,248,Continent of the Ninth Seal,https://www.freetogame.com/g/248/thumbnail.jpg,A free MMORPG where players take part as heroes of Glenheim to stand together against Nefer.,https://www.freetogame.com/open/c9,MMORPG,PC (Windows),Webzen,NHN Games (Acquired by Webzen),2012-09-13,https://www.freetogame.com/c9
273,24,Counter-Strike 2,https://www.freetogame.com/g/24/thumbnail.jpg,The popular multiplayer shooter from Valve.,https://www.freetogame.com/open/counter-strike-2,Shooter,PC (Windows),Valve,Valve,2012-08-21,https://www.freetogame.com/counter-strike-2
274,249,RPG MO,https://www.freetogame.com/g/249/thumbnail.jpg,A nostalgic free MMORPG reminiscent of old-school RPG's like Ultima and Runescape.,https://www.freetogame.com/open/rpg-mo,MMORPG,"PC (Windows), Web Browser",Marxnet,Marxnet,2012-07-18,https://www.freetogame.com/rpg-mo
275,256,Realm of the Mad God,https://www.freetogame.com/g/256/thumbnail.jpg,A fast paced 2d free to play MMO shooter game with a retro 8-bit style.,https://www.freetogame.com/open/realm-mad-god,MMORPG,"PC (Windows), Web Browser",Kabam,Wild Shadow Studios,2012-02-21,https://www.freetogame.com/realm-mad-god
276,257,Star Wars: The Old Republic,https://www.freetogame.com/g/257/thumbnail.jpg,A 3D sci-fi MMORPG based on the popular Star Wars universe and brought to you by Bioware. ,https://www.freetogame.com/open/swtor,MMORPG,PC (Windows),Electronic Arts,Bioware,2011-12-20,https://www.freetogame.com/swtor
277,261,No More Room in Hell,https://www.freetogame.com/g/261/thumbnail.jpg,A free to play cooperative FPS survival horror mod for the Source Engine.,https://www.freetogame.com/open/no-more-room-in-hell,Shooter,PC (Windows),Lever Games,No More Room in Hell Team,2011-10-31,https://www.freetogame.com/no-more-room-in-hell
278,262,Digimon Masters Online,https://www.freetogame.com/g/262/thumbnail.jpg,A free to play 3D MMORPG based on the popular Digimon franchise.,https://www.freetogame.com/open/digimon-masters-online,MMORPG,PC (Windows),MOVE ON USA CO.,"Move Games Co., Ltd.",2011-10-20,https://www.freetogame.com/digimon-masters-online
279,264,Dragon Nest,https://www.freetogame.com/g/264/thumbnail.jpg,A free-to-play action MMORPG with non-targeting combat.,https://www.freetogame.com/open/dragon-nest,MMORPG,PC (Windows), Eyedentity Games Inc., Eyedentity Games Inc.,2011-09-28,https://www.freetogame.com/dragon-nest
280,269,Spiral Knights,https://www.freetogame.com/g/269/thumbnail.jpg,"A massively multiplayer online role-playing game, battle monsters and collect treasures!",https://www.freetogame.com/open/spiral-knights,MMORPG,PC (Windows),SEGA,Three Rings,2011-06-15,https://www.freetogame.com/spiral-knights
281,271,Asda Global,https://www.freetogame.com/g/271/thumbnail.jpg,A 3D anime-inspired fantasy MMORPG and is the successor to the original Asda Story.,https://www.freetogame.com/open/asda-global,MMORPG,PC (Windows),GamenGame,Maxonsoft,2011-05-19,https://www.freetogame.com/asda-global
282,60,Brink,https://www.freetogame.com/g/60/thumbnail.jpg,"A free-to-play first-person-shoot developed by Splash 
Damage and published by Bethesda Softworks. ",https://www.freetogame.com/open/brink,Shooter,PC (Windows),Bethesda Softworks,Splash Damage,2011-05-09,https://www.freetogame.com/brink
283,272,Allods Online,https://www.freetogame.com/g/272/thumbnail.jpg,A fantasy MMORPG that follows more traditional “World of Warcraft-like” MMO traditions.,https://www.freetogame.com/open/allods-online,MMORPG,PC (Windows),My.com,Allods Team,2011-04-26,https://www.freetogame.com/allods-online
284,205,Elsword,https://www.freetogame.com/g/205/thumbnail.jpg,A Free to Play 3D side scrolling action MMORPG with many heroes.,https://www.freetogame.com/open/elsword,MMORPG,PC (Windows),KOG Games,KOG,2011-03-23,https://www.freetogame.com/elsword
285,260,DC Universe Online,https://www.freetogame.com/g/260/thumbnail.jpg,"A free-to-play, comics based MMORPG set in the popular DC Comics universe.",https://www.freetogame.com/open/dcuo,MMORPG,PC (Windows),Daybreak Games,Daybreak Games,2011-01-11,https://www.freetogame.com/dcuo
286,273,Bloodline Champions,https://www.freetogame.com/g/273/thumbnail.jpg,Free-to-Play Moba game where players engage in short battles of up to ten players divided into two teams.,https://www.freetogame.com/open/bloodline-champions,MOBA,PC (Windows),Stunlock Studios,Stunlock Studios,2011-01-13,https://www.freetogame.com/bloodline-champions
287,274,GetAmped 2,https://www.freetogame.com/g/274/thumbnail.jpg,"A free to play fighting MMO, experience frantic battles up to 20 players.",https://www.freetogame.com/open/getamped-2,Fighting,PC (Windows),CyberStep,CyberStep,2010-12-16,https://www.freetogame.com/getamped-2
288,275,Dragon Saga,https://www.freetogame.com/g/275/thumbnail.jpg,A free to play arcade­-style side­-scrolling 3D MMORPG.,https://www.freetogame.com/open/dragon-saga,MMORPG,PC (Windows),Gravity Interactive,Gravity Interactive,2010-10-28,https://www.freetogame.com/dragon-saga
289,276,Vindictus,https://www.freetogame.com/g/276/thumbnail.jpg,A free to play action MMO game with beautiful graphics and intense battles.,https://www.freetogame.com/open/vindictus,MMORPG,PC (Windows),Nexon,devCAT,2010-10-13,https://www.freetogame.com/vindictus
